Date,Time,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (ppm),NO2 (ppm),O3 (ppm),CO (ppm),VOCs (ppm),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),pH,DO (mg/L),BOD (mg/L),COD (mg/L),Turbidity (NTU),Lead (µg/L),Mercury (µg/L),Arsenic (µg/L),Fecal Coliforms (MPN/100mL),Total Coliforms (MPN/100mL),Distance from Plant,Wind Direction (Plant),Elevation,Proximity to Water Bodies,Historical Pollution Levels,Historical Temperature,Historical Humidity,Historical Wind Speed,Regulatory Data,Industrial Activity,Demographic Data
8/3/2024,12:11 AM,48.1155873,15.77436274,0.08231178,0.00798375,0.081083458,0.085858145,0.082066244,29.16807272,49.3291149,1.355404898,85,6.763354743,6.185051179,1.355367592,18.56816845,6.924109652,3.878512739,0.893857502,2.646382994,57,459,5.692808813,81.30714204,62.96192747,78.41162241,33.99807271,23.66868989,33.75733967,0.13276614,0.560387908,46.80572798,889.2711285
10/14/2024,7:50 PM,72.86290218,4.62610919,0.094909434,0.090702402,0.085640765,5.185878118,0.010188741,12.00305868,48.81609869,1.577931596,34,8.600721228,9.233136464,5.399190321,6.306508311,1.296837939,4.338142534,1.72096879,2.631275242,92,430,9.794042185,299.6174262,335.6218836,66.33474311,26.86738539,25.42635442,62.97270588,4.942590102,7.342539561,66.60167077,777.5531861
3/18/2024,2:24 PM,16.63677578,79.43431758,0.036425514,0.029165141,0.025858968,7.73167001,0.02372654,17.7953985,33.79468732,0.382654157,142,6.748870473,8.841916704,9.912914193,5.386508216,8.524265572,1.982760164,0.106845577,2.756720585,100,165,3.007746341,114.7356989,312.4660425,12.09538542,6.000552531,32.64530147,48.32723865,2.49130931,7.886454873,20.34135497,702.2089318
10/8/2024,7:54 AM,5.8688296,85.68874559,0.087401486,0.020264413,0.041851841,2.684161209,0.093782452,32.11163658,43.88102147,1.148184694,255,8.685739482,6.519572498,9.997820285,15.88846877,3.038413764,0.595547781,0.008470296,3.050074901,185,359,1.8451724,38.95697899,265.1265399,29.47674298,41.78180381,13.50376026,39.74909716,2.920582705,4.535057277,93.40319688,519.7232369
3/10/2024,10:09 PM,45.12172166,53.89507569,0.010450029,0.040648633,0.071366325,9.502967251,0.082479261,34.96891513,62.77697194,1.123726144,88,8.549884034,6.67729723,8.308345749,3.091692251,9.344818602,4.058203451,0.971650884,1.813120328,177,318,8.938255272,55.19111838,31.97976963,99.37505375,88.8635932,27.64204011,57.18684923,1.694897956,3.291154301,97.38581009,832.6530046
6/5/2024,9:28 PM,14.99857034,1.680440387,0.082489459,0.039944869,0.08686481,7.365234884,0.098482701,22.87805867,30.87404575,1.885004344,150,7.38577746,7.052917926,0.811372175,5.9821383,1.446350951,4.738072682,0.468943257,4.996733417,187,225,5.628929706,149.9409341,338.0695716,19.38053216,15.27841938,28.70277298,74.36052358,1.674218028,6.730317113,62.29473274,505.1593713
6/5/2024,8:59 AM,43.94096193,6.361183273,0.069749431,0.073111161,0.052454361,7.449091125,0.073450851,28.1140302,74.2906526,0.849228598,131,8.556159663,7.045459384,0.809885683,8.681953716,1.319247969,3.1668237,0.049128153,1.075077052,145,105,7.986663696,23.18047196,284.6942583,71.41518117,22.39633434,34.6344175,39.16711387,2.349465458,8.837319779,13.54469009,722.2386545
7/23/2024,8:10 AM,99.22620684,40.30575442,0.054738563,0.009153457,0.009326583,4.023355619,0.021592689,30.17667172,68.97914703,2.810368109,88,7.100623304,7.173677219,7.20002563,17.6904241,9.152463089,4.68967731,0.646277882,3.290668611,176,276,1.970308754,141.9770701,31.89345046,89.77523137,95.6391346,29.77306221,31.69220479,3.813081875,3.589090779,53.27557171,520.1340305
5/13/2024,6:38 PM,99.38806302,15.27561106,0.01708665,0.093429534,0.058669519,1.068659242,0.036482711,20.8986438,66.15301734,2.807066368,285,8.74671248,9.784322899,2.469654354,9.595352402,3.210929264,0.852073842,0.435310552,4.056428741,79,431,5.196829599,289.0593475,30.7250319,49.15564273,69.43795784,20.41322845,65.22165724,0.834973747,7.721424151,27.978646,295.2139297
7/1/2024,2:23 AM,41.07859097,67.63794406,0.045878374,0.039577486,0.050888055,7.041017448,0.032306835,24.60948951,64.98657401,2.653436679,355,7.600138804,8.056044894,1.952302227,10.30284223,1.920622446,0.992898869,1.223758256,0.456266508,183,219,8.693083793,9.990005837,117.4001317,11.52854769,76.27366944,34.49740039,78.73347594,3.449271425,2.30589258,40.02588696,90.71347929
3/25/2024,12:59 AM,17.98313162,29.90530375,0.052230373,0.090298626,0.033604618,9.50444763,0.049211284,23.52347758,70.99352144,4.516701116,186,8.922110109,9.045598034,5.795238283,11.91119334,7.07298447,4.098851559,1.536464673,0.31289444,51,309,7.535328359,184.7867583,181.8044969,79.11778357,93.77970907,33.78280017,78.14958197,3.280152563,1.08661334,66.55738845,720.6463603
3/2/2024,3:05 PM,66.90568826,13.8872231,0.031425658,0.049349179,0.069370926,6.969410743,0.080302649,10.69510452,49.83504491,4.949914177,258,8.723032884,7.949806986,1.121857458,10.36641853,7.774782257,1.167661917,0.75654085,2.172672878,122,348,6.568915303,234.7158763,311.9836897,16.6040153,71.99076245,19.78865216,47.49471481,4.441260441,8.936109388,30.45493268,790.6630573
2/18/2024,11:31 PM,41.99429041,19.45437981,0.093723562,0.02858407,0.06176167,6.438522906,0.048605706,28.29277619,40.02431757,3.728659847,339,6.374366772,9.44095051,3.692688882,3.252475932,3.355769181,4.329934463,0.578096829,2.386727765,74,388,4.960679941,207.8995394,450.7037089,66.85487201,24.95159529,22.71983146,55.71491578,0.189594184,8.305766843,24.86541897,460.503405
6/19/2024,1:32 AM,55.83118167,31.22204434,0.053757798,0.077103083,0.029766528,0.384796929,0.023376432,26.58479239,73.79646444,4.631141804,320,7.252449235,8.779801006,9.11187831,9.863521757,8.234878558,2.25181773,1.00626126,2.874920237,154,59,4.687862974,332.6313541,376.2765203,11.75477041,97.62794479,16.16503304,72.14627987,4.445051913,7.419863875,62.36788695,706.4328997
2/24/2024,6:16 AM,57.76532147,43.23169565,0.019309881,0.090589618,0.042146011,3.225390834,0.064897251,26.64999102,68.36938639,1.047609726,118,8.846661383,7.599724531,4.296622124,7.660885299,7.447401669,0.749932714,1.199511468,0.903923489,155,358,9.331905746,48.03535542,182.1340281,44.83975809,81.34592958,14.27891756,46.55937051,4.632474931,4.082873355,31.14168679,249.2645855
2/8/2024,10:20 PM,67.46760332,76.26168894,0.032670289,0.088879683,0.007625501,1.750902822,0.009748117,29.90924221,60.99504394,1.534114713,152,6.657535984,6.134071245,3.695140834,19.46168277,2.091905199,4.680965111,1.866470113,2.165508795,63,76,0.665419718,269.5103622,170.430317,73.23232719,84.36328564,25.08046445,30.88421698,0.726528424,0.168623787,79.53437178,939.9741011
10/5/2024,1:25 AM,45.03439386,84.2369591,0.017467874,0.006299992,0.087102937,2.339311201,0.074156805,30.05513472,68.11733665,1.850953378,359,7.256651237,7.642282267,0.763498071,6.355888206,1.360895065,4.401989527,1.934398946,2.335787903,106,230,2.152346247,279.1257074,399.8049332,85.84139653,92.83044978,21.4223723,76.24990365,4.257193251,6.828468829,13.16936652,80.00509211
4/1/2024,3:32 AM,25.61236315,64.49811233,0.009582349,0.060545086,0.0394722,1.911054716,0.097736735,13.4942781,75.82576848,4.750211571,116,6.813132534,7.986078691,6.735152771,18.97335618,9.576353688,0.397256908,1.61287957,4.905366793,103,457,1.368361048,183.2309356,70.93708794,21.05030153,28.81211249,30.61044437,47.70934281,1.422269511,5.905417456,92.95520474,943.2092444
2/29/2024,4:46 PM,40.82146444,79.12233599,0.070223814,0.02159093,0.014185095,1.888844352,0.021254932,25.19673909,71.15053223,0.399372133,240,8.375406127,9.546851219,1.629284326,17.8687315,9.568204386,3.43133494,0.36391991,0.126474756,37,404,0.58991658,240.5891903,262.1611586,44.24657885,88.75043363,24.97073827,38.00476533,1.862884229,6.865771049,27.18519888,560.8894556
8/14/2024,1:22 AM,98.05346904,91.74212148,0.079901212,0.07627197,0.016312364,2.003729755,0.088974966,17.91806906,77.19643099,2.867282084,327,8.259006279,6.072548984,3.740718692,13.63965307,0.02880212,1.124856004,1.335759816,0.92690426,132,315,9.909308473,66.74226715,139.8741702,15.80050556,93.40828847,16.11678181,47.56665382,4.191902045,0.906900645,17.91682527,439.4637066
2/11/2024,12:32 AM,80.57084639,4.571872065,0.041327491,0.018471058,0.083917935,2.426006721,0.088845574,28.04208248,47.7076314,2.940815258,109,7.56247383,7.152980509,5.993629143,0.557288738,2.025888259,0.159954621,1.112191969,1.709233011,81,458,7.85372362,281.4335075,58.21154337,12.31084354,8.497162608,27.60804883,42.26801791,3.357619188,7.027376172,34.07351426,135.7539052
6/16/2024,6:21 PM,72.62534285,46.6287533,0.058079443,0.029270949,0.021672542,4.262274157,0.066477384,14.30089727,36.97925119,1.708867377,278,7.989566816,7.820301552,2.311566928,10.42848884,9.049702622,2.880588776,1.240994283,3.730761018,131,398,5.756502809,290.4531951,219.426807,10.73916891,88.12962332,22.12009478,57.9641859,1.86722619,7.96545056,80.6650907,387.5919235
9/17/2024,3:33 PM,83.60050856,27.42093168,0.071589853,0.043800197,0.003416061,4.623772627,0.001230856,27.07062468,31.41726157,4.436479822,351,7.267929262,9.637751528,8.536801254,2.470342057,4.681224576,4.523586122,0.71076807,3.963075372,193,311,3.574793624,89.10788153,236.4583538,79.55082405,97.96927869,25.77101743,38.16393578,0.676751637,5.269318769,38.67130038,61.90306071
7/13/2024,5:14 PM,84.93033797,72.843101,0.013437517,0.029559741,0.042250907,3.764868345,0.08587094,34.91964958,33.06793387,4.960945359,220,7.642554661,7.713836277,0.324844149,14.20813491,5.792551796,3.867890456,1.668154347,1.926918647,163,403,4.119305478,212.5299469,180.7221619,12.84798672,19.21663017,25.88197313,34.65909048,4.212278928,3.890311541,35.69836028,40.04415174
8/23/2024,10:08 AM,65.68551903,25.22075627,0.051417161,0.07871352,0.063064476,0.490511235,0.065193329,11.18965651,75.80390798,0.751265885,228,7.439373097,8.144782661,9.298237948,11.10687298,6.818228286,4.983317697,1.462788726,4.469201463,32,386,0.581563964,105.135408,190.0708557,71.01809066,34.96706752,26.85719491,60.15998641,2.074098313,7.955180368,3.770120072,573.6004358
4/17/2024,12:32 AM,89.59142725,44.64199861,0.05727458,0.082169982,0.087061876,5.789425996,0.067460676,16.507698,78.27901833,3.598191766,54,6.365795194,8.730185557,2.375414187,7.849862747,4.318965382,3.537542592,1.623262889,0.406664251,124,187,8.169303392,187.2588137,163.1306912,35.66446921,32.51457969,30.52238756,67.9188354,0.748931709,8.858817957,69.46032859,135.37431
4/18/2024,4:30 AM,38.06978985,76.79404258,0.059552263,0.063477872,0.046403475,2.607856478,0.093382798,22.66391042,63.12567936,0.888176874,139,7.300918338,9.128065603,2.669335175,15.20018075,6.081201933,4.971098267,1.498714608,0.384494238,123,485,4.807969158,355.4367186,127.8663643,13.24750387,95.20969663,28.42644499,52.79104986,2.766950536,7.84907886,67.65656739,358.3979321
11/9/2024,5:54 PM,95.73500377,80.62210462,0.011831855,0.026060544,0.085871281,1.527536421,0.079196846,30.56420779,63.80353333,0.125521613,111,8.633269506,7.887786299,5.787436268,7.953455712,4.969230814,4.266459175,1.30180816,0.294477881,36,218,8.011205183,253.7451489,23.80124389,50.24148171,66.53167619,22.34287646,37.70561147,3.479957527,5.637136619,60.04993849,698.4750407
8/20/2024,2:49 AM,16.61127781,34.7140375,0.019684754,0.041877703,0.039882286,5.957980367,0.049264239,31.01286282,53.45364863,4.557995004,21,6.869246165,7.726130422,4.250814373,12.89719008,0.04869622,4.238811056,0.495359117,3.730203069,160,64,5.155108326,226.9100678,140.5412313,25.13137693,75.98744243,33.3968586,72.1523942,2.206259897,5.678588388,77.65674973,896.4946882
8/17/2024,11:23 PM,67.90135828,33.70812532,0.0433517,0.060196195,0.031686774,7.572387883,0.021831433,15.58103367,48.52401337,3.623338145,302,7.277574881,7.874195838,0.054742481,11.66030578,2.56405888,3.355935501,0.731324405,3.968188237,178,353,6.307654752,322.0603942,428.5609381,59.69005168,31.09122541,14.28706506,71.54332872,0.489504249,4.18649759,78.36252064,927.0792838
6/9/2024,3:13 AM,39.01031437,2.731662972,0.07447018,0.063584157,0.043615569,5.881567374,0.040268519,27.40278637,76.35913924,2.811731193,262,6.225304692,7.532810344,2.088171819,5.036089053,5.443300467,0.607643621,1.508910358,3.774567223,62,256,8.464065277,292.4254249,284.5173036,60.45164082,33.24589503,16.1672012,70.6028432,4.442584237,7.472218557,97.15747163,421.1325392
7/3/2024,9:50 PM,85.67382176,61.59543953,0.003132263,0.043001077,0.081557835,9.729490446,0.022677786,25.53709815,51.16775855,0.185601278,217,8.253195304,6.634035684,6.843471524,7.543763159,4.727412027,3.119895095,1.356008613,1.494729442,184,66,6.691237869,50.43513262,480.3180697,99.08027152,80.08501717,26.73195029,40.31093869,1.599383722,2.50053496,7.935052132,815.8501972
10/20/2024,6:38 AM,20.72195042,91.75648651,0.093005872,0.043753058,0.089561531,9.726395695,0.077560002,27.29900065,45.15079498,3.976700826,129,7.066264941,7.050158675,7.438065287,18.85737743,4.275655029,1.259866463,0.74913515,0.015187958,123,441,7.217488142,351.3439966,248.4193956,26.43701831,64.92425715,34.04316249,66.57340779,3.86635762,5.409528496,67.22028217,492.0810943
8/16/2024,4:01 AM,15.9364386,32.69262542,0.044580289,0.073200971,0.069804522,7.528093679,0.066542965,26.758594,61.27320273,1.018103585,89,7.357913781,8.08970515,7.633723266,18.59519767,6.444933537,3.175048378,1.776169542,0.257861488,99,319,8.702492929,139.7526064,155.2332294,12.21100665,31.83574208,15.31010164,30.55764464,4.455036416,2.70213545,5.623667165,888.8413196
8/6/2024,9:47 AM,66.24707765,42.25937731,0.074738563,0.055069773,0.045382682,2.678781605,0.091878859,16.16135935,75.09848082,4.645197116,297,6.31221186,6.126534857,7.713638343,14.68257101,4.44906619,2.317478661,1.20305616,2.41855144,77,41,4.737342541,136.7584715,168.1129594,68.47550011,72.61818293,21.48199941,38.23281509,0.97516412,1.528209522,71.02413388,419.0156266
11/27/2024,1:46 AM,55.57044374,9.90038472,0.004920417,0.023079453,0.078302974,6.669070507,0.045933378,12.18411976,61.97126164,0.67866366,340,8.551377651,9.807821956,8.986982323,2.322156211,1.939597352,3.988861324,0.890236,2.689187239,185,66,4.790290392,290.2204493,455.4208043,15.12660644,52.50774262,21.50966555,76.0348565,1.447385888,1.224918424,3.170821761,167.8401578
4/28/2024,2:59 AM,69.51136496,30.81743463,0.038443491,0.003836772,0.010396135,3.638525206,0.068199325,23.0197739,74.70448126,1.223143063,56,6.392737117,9.184122598,6.708627383,4.649172784,2.840804421,0.667618584,0.574854973,1.300599822,166,52,0.682531628,325.1399895,72.19886558,71.12793687,98.20207531,26.49819286,44.07642409,2.851784214,9.133914653,65.08714613,493.0770811
2/8/2024,5:15 AM,65.5403117,78.98334405,0.058450847,0.026110576,0.049646978,0.417365226,0.081080266,26.08984785,67.80187101,0.995802633,171,7.328945439,8.655749947,8.355181688,2.577278531,4.651961374,0.64575498,1.333717421,0.230201458,74,161,4.479070735,311.7123187,440.1536401,81.76698317,17.15758663,18.079855,57.55498038,2.89312813,9.443352487,47.03955735,515.8799721
7/9/2024,7:14 AM,77.27539674,45.73812319,0.095137943,0.002347161,0.012784301,7.441535077,0.054969332,11.3899853,63.57526462,1.964428913,325,7.457464849,7.002625357,2.518978898,6.464922831,7.20092546,0.978691325,0.863777169,3.798110774,144,36,0.680699118,231.9488851,115.9033515,37.14379094,26.26869798,13.17524507,50.72371296,1.665117458,4.269378255,60.01655891,780.4980309
4/8/2024,9:35 AM,64.39207468,54.20174987,0.060267707,0.025662822,0.059164348,7.928915537,0.020985194,34.48042562,35.68319608,3.785639661,26,6.290010909,7.631232433,8.470081823,0.090385866,5.645090925,3.359436512,0.123283815,2.733359535,15,271,7.95324593,169.2008197,357.7780972,67.74603963,66.95109064,17.83024772,49.18724902,1.625377489,2.457707446,93.60612968,103.8980839
3/16/2024,3:00 PM,56.90501684,89.30975662,0.03735093,0.004398005,0.073518816,7.442172019,0.097493397,34.77087038,39.51156847,3.576181571,287,8.735046674,9.553100351,6.143615378,6.989498425,5.841959088,2.869517888,0.246111528,0.087115148,171,422,1.087436185,160.6517516,287.4573861,50.53204924,69.8036893,27.96185825,71.05363871,4.677879459,7.973391375,34.0967136,221.8310214
12/6/2024,6:05 PM,9.122155697,20.10654016,0.060328666,0.084028976,0.02883925,9.583795114,0.001727953,21.97593556,47.18440221,1.278595425,258,7.915251815,8.626202074,3.937253539,1.433451338,1.491505308,0.588283714,0.693346037,2.868591409,14,426,5.081035433,111.9792814,191.3615125,65.22994389,27.93620848,18.75983116,72.7112653,1.054077689,6.562216196,63.48684621,171.8790193
6/14/2024,5:37 PM,77.79045946,11.67515264,0.045849658,0.055547289,0.059765271,2.554029507,0.040348906,30.84873559,54.84842172,2.08104627,148,8.479548844,7.661032789,5.371253405,1.078594024,4.691808355,3.344853313,0.843931564,0.998834914,111,173,2.544831776,29.69305062,456.2817361,0.510228409,87.12304232,20.11529613,76.99223793,2.065718731,5.586846508,69.28638613,985.7011215
7/15/2024,8:00 AM,38.7702798,0.63684014,0.057928565,0.059278493,0.041052403,7.719122994,0.049221669,10.99831348,64.58043024,2.207052222,1,7.654943756,8.441227567,8.277659882,8.114048348,2.161486963,4.593385956,1.621369071,4.451781075,122,281,0.731200865,258.9846952,486.5175606,82.06606888,93.10440157,17.34089773,71.37773111,0.38394386,2.417561461,26.79994602,395.8444436
10/21/2024,9:52 AM,50.7384273,0.892974599,0.05986554,0.013198629,0.01129968,9.536915049,0.017328551,23.93877611,57.1625688,0.407783819,295,8.702893394,8.712892588,1.669282695,18.38897546,9.356459151,2.285518402,1.139789267,0.13204199,71,101,7.879835854,116.0233509,103.2469794,53.9330896,48.92066914,13.4296609,68.02287635,3.773835348,6.027532284,66.20929933,651.3807689
3/7/2024,8:01 PM,15.49832093,11.69907988,0.060653968,0.087964397,0.073118079,2.503200947,0.058524107,12.86959513,30.03885743,2.378887457,225,6.728223072,7.840380305,7.171153452,15.87422916,6.655951785,1.821682624,0.860668322,3.390113059,97,448,1.068288754,211.069374,13.22358555,89.7441735,39.32566976,32.65619983,49.3659083,0.769520879,0.79103267,87.86069406,885.3832249
9/9/2024,6:14 AM,90.56698334,13.09389901,0.08892867,0.012807591,0.081762799,4.92747996,0.067000034,19.83051553,30.91084707,3.668944068,2,6.153616625,8.931783892,1.887652596,16.12060612,5.583910935,4.509951601,1.686332176,2.51440703,22,137,7.465478702,91.25894887,11.49115569,52.82684808,39.0764002,34.28413722,38.72651872,0.850181383,1.362458138,40.7050568,591.3021382
11/11/2024,10:45 PM,32.56499676,23.00842211,0.093588373,0.035315209,0.087357649,7.4537417,0.052111478,27.53300637,53.17839382,4.100890319,133,7.95079546,9.206909511,8.505414998,9.422767809,2.865197595,2.85383174,0.932502271,2.43565103,188,284,1.574260092,351.7020803,149.5579328,54.51276158,0.978086132,29.26601475,77.96137961,3.032265276,6.209986804,81.72102733,412.8611935
10/24/2024,2:17 PM,90.19430281,12.72795913,0.070273835,0.014528187,0.02719413,4.695196327,0.070483138,18.80514524,47.10140058,1.610143924,241,7.926687973,9.205798117,7.831664937,19.4974775,3.081221231,4.664446445,0.156878379,2.118115469,81,498,3.858678656,200.648865,135.9106924,98.68007833,15.54168535,10.94236474,66.74405798,1.011623801,1.403237909,96.26739081,703.4393763
2/17/2024,11:40 PM,40.60468182,48.77227915,0.083640103,0.058757493,0.075359552,8.037591495,0.015041119,12.43967702,54.30507196,3.432922818,227,8.332068773,6.721996579,3.054864979,5.471444807,5.963321542,1.754091861,0.320799781,0.077331337,71,379,5.180488842,132.7174643,451.4756002,44.24867821,73.9262278,13.19357238,68.88010881,1.78073919,2.001386377,51.20292853,282.1088494
1/18/2024,3:40 AM,6.322461445,73.49514066,0.073569031,0.008160522,0.000475151,2.35405211,0.099776187,29.18227458,43.95673266,1.847565194,250,8.678074682,7.173142558,4.104738175,0.292134079,1.978249425,4.04071856,0.273981228,0.607154028,132,489,6.470588817,153.6221886,225.3756837,0.128376114,95.81151718,19.20376182,74.30270508,2.321189907,4.333678213,60.55165211,676.0563433
